symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
ACCS,Packaged Software,Technology Services,2759.000000,6.6943,0.944736,0.0,5.527090211075094,9.526470887104969,0,15.054,
RGP,Miscellaneous Commercial Services,Commercial Services,198170.000000,-1.36,0.734063,6.965174,0,3.4057022353667192,2.321724666666667,5.727,
NTB,Regional Banks,Finance,85605.000000,9.945135,1.95324,3.474834,1.5082751516193595,1.2799246380373124,1.158278,3.946,
ARCI,Financial Conglomerates,Finance,175010.000000,,,0.0,0,0,0,0,
PLUG,Electronic Production Equipment,Electronic Technology,37148165.000000,-2.32,4.38753,0.0,0,1.162385214460072,0,1.162,7.0
MLAA,Financial Conglomerates,Finance,47614.000000,,,0.0,0,0,0,0,
AME,Electrical Products,Producer Manufacturing,1532315.000000,36.399288,5.02022,0.545135,0,0,0,0,15.0
FRHLF,Investment Trusts/Mutual Funds,Miscellaneous,34943.000000,31.952072,2.88143,6.105572,0,0,2.035190666666667,2.035,
APPS,Packaged Software,Technology Services,1717551.000000,-7.69,2.19546,0.0,0,4.099368697220628,0,4.099,
KOS,Integrated Oil,Energy Minerals,17167618.000000,-2.0,2.65139,0.0,0,0,0,0,6.0
TRN,Trucks/Construction/Farm Machinery,Producer Manufacturing,401218.000000,10.346861,2.34022,3.830326,1.4497150391795153,1.0682756322055191,1.2767753333333334,3.795,
UIS,Information Technology Services,Technology Services,386153.000000,-0.55,-0.6594,0.0,0,0,0,0,
SPHQ,Investment Trusts Or Mutual Funds,Miscellaneous,791156.000000,26.265959,9.3151,1.2265,0,0,0,0,
DLTR,Discount Stores,Retail Trade,3654467.000000,15.763991,5.18083,0.0,2.6719122080188953,1.8491245611224456,0,4.521,11.0
AAPL,Telecommunications Equipment,Electronic Technology,39272231.000000,33.858397,44.6149,0.388625,1.417669005416884,0,0,1.418,37.0
INFU,Miscellaneous Commercial Services,Commercial Services,87264.000000,33.938236,3.75806,0.0,0,0,0,0,
CKHUY,Specialty Stores,Retail Trade,160056.000000,20.814423,0.437284,2.746263,1.5119323749690297,16.92264066373341,0,18.435,5.0
DELL,Computer Processing Hardware,Electronic Technology,4417977.000000,24.885924,-57.0091,0.972357,1.0447673150492625,0,0,1.045,19.0
PINS,Internet Software/Services,Technology Services,12271665.000000,33.54232,2.84711,0.0,1.103084103902175,3.1611002033641133,0,4.264,20.0
USMF,Investment Trusts Or Mutual Funds,Miscellaneous,10247.000000,17.372517,3.538627,1.4422,0,0,0,0,
AXS,Multi-Line Insurance,Finance,498434.000000,7.950623,1.27052,1.768666,1.886644606340912,1.9676982652772093,0,3.854,8.0
DTE,Electric Utilities,Utilities,1126866.000000,20.785154,2.47376,3.078498,0,1.0106073345837916,1.0261660000000001,2.037,12.0
BKRKY,Regional Banks,Finance,744501.000000,7.815859,1.37501,7.614948,1.9191748469362102,1.8181685951374897,2.538316,6.276,12.0
BAH,Miscellaneous Commercial Services,Commercial Services,838835.000000,11.324316,8.98402,2.940018,1.324583312581528,0,0,1.325,2.0
ACGL,Multi-Line Insurance,Finance,1746126.000000,8.308756,1.47971,0.0,1.805324407167571,1.6895202438315615,0,3.495,12.0
BLX,Major Banks,Finance,271605.000000,9.274755,1.42407,4.524188,1.617293394812046,1.7555316803247032,1.5080626666666666,4.881,
DAVA,Information Technology Services,Technology Services,91275.000000,-35.22,0.313364,0.0,0,10.498972440995137,0,10.499,4.0
AACO,Financial Conglomerates,Finance,1063.000000,,,0.0,0,0,0,0,
CIBEY,Regional Banks,Finance,2376.000000,6.720648,1.73319,1.681968,2.2319276355494293,1.4424269699225127,0,3.674,
LNTH,Medical Specialties,Health Technology,1394065.000000,24.647619,5.54357,0.0,1.4200154586940021,0,0,1.42,11.0
PK,Real Estate Investment Trusts,Finance,2156277.000000,-7.88,0.716988,8.90472,0,3.4868087053060863,2.9682399999999998,6.455,4.0
PRS,Life/Health Insurance,Finance,30039.000000,,,0.0,0,0,0,0,
MAA,Real Estate Investment Trusts,Finance,978230.000000,33.104523,2.57869,4.844884,0,0,1.6149613333333335,1.615,10.0
DGNX,Packaged Software,Technology Services,1269527.000000,-82.07,79.6922,0.0,0,0,0,0,
ATR,Containers/Packaging,Process Industries,347118.000000,21.204291,3.00127,1.491221,0,0,0,0,7.0
TMVE,Investment Trusts Or Mutual Funds,Miscellaneous,289.000000,26.751816,2.513996,1.8853,0,0,0,0,
VRSN,Internet Software/Services,Technology Services,735027.000000,29.624142,-11.0263,1.164614,1.248981320707955,0,0,1.249,5.0
SJT,Investment Trusts/Mutual Funds,Miscellaneous,126064.000000,-508.43,85.8946,0.0,0,0,0,0,
LAD,Specialty Stores,Retail Trade,390855.000000,8.580097,0.985312,0.794625,3.6677907021330873,7.510311454645839,0,11.178,14.0
VRE,Real Estate Investment Trusts,Finance,1395301.000000,24.683627,1.57187,1.691332,0,1.5904623155858943,0,1.59,
CHRS,Pharmaceuticals: Major,Health Technology,623928.000000,-1.26,3.65369,0.0,0,1.4232187186105005,0,1.423,5.0
FHI,Investment Managers,Finance,848347.000000,11.071679,3.62402,2.39521,1.3548080647930636,0,0,1.355,2.0
GXO,Air Freight/Couriers,Transportation,789893.000000,207.742639,2.19389,0.0,0,2.5844504510253477,0,2.584,14.0
XLV,Investment Trusts Or Mutual Funds,Miscellaneous,8592521.000000,23.278353,4.809897,1.7756,0,0,0,0,
JAZZ,Pharmaceuticals: Major,Health Technology,581640.000000,-33.7,2.8625,0.0,0,1.8165938864628823,0,1.817,16.0
KIE,Investment Trusts Or Mutual Funds,Miscellaneous,1504873.000000,12.595811,1.547956,1.6113,1.1908721081953357,1.6150329854336944,0,2.806,
AMBA,Semiconductors,Electronic Technology,470505.000000,-36.45,4.72235,0.0,0,2.958272893792286,0,2.958,9.0
EQT,Integrated Oil,Energy Minerals,6548137.000000,11.115113,1.46018,1.099932,1.349513945562227,1.7121176841211356,0,3.062,22.0
PBD,Investment Trusts Or Mutual Funds,Miscellaneous,35404.000000,-105.84159,2.254298,1.0558,0,1.1089926886330024,0,1.109,
LEGO,Financial Conglomerates,Finance,9411.000000,,1.37387,0.0,0,1.8196772620408046,0,1.82,
UFPI,Forest Products,Non-Energy Minerals,311355.000000,19.216832,1.77388,1.468903,0,1.4093399779015492,0,1.409,
CROX,Apparel/Footwear,Consumer Non-Durables,1125634.000000,-82.2,4.01478,0.0,0,0,0,0,7.0
MKSI,Industrial Machinery,Producer Manufacturing,1074920.000000,63.880666,6.87966,0.326915,0,0,0,0,13.0
KHC,Food: Major Diversified,Consumer Non-Durables,10253806.000000,-4.44,0.622919,7.29927,0,4.0133628930888285,2.43309,6.446,1.0
MTD,Medical Specialties,Health Technology,83529.000000,30.315714,-1097.9896,0.0,1.1545167631545805,0,0,1.155,7.0
CWK,Real Estate Development,Finance,989998.000000,38.291644,1.70519,0.0,0,1.4661122807429083,0,1.466,7.0
COIN,Investment Banks/Brokers,Finance,6194127.000000,44.224586,3.56099,0.0,0,0,0,0,24.0
CI,Managed Health Care,Health Services,1799859.000000,12.739732,1.78481,2.155142,1.1774188028445183,1.4007093191992426,0,2.578,24.0
RBLX,Packaged Software,Technology Services,6432405.000000,-37.31,103.286,0.0,0,0,0,0,28.0
EIX,Electric Utilities,Utilities,2515374.000000,5.935871,1.5446,4.900102,2.5270090943687964,1.6185420173507705,1.6333673333333334,5.779,8.0
DYAI,Medical/Nursing Services,Health Services,27495.000000,-3.6,24.0752,0.0,0,0,0,0,
EWW,Investment Trusts Or Mutual Funds,Miscellaneous,1226857.000000,15.342847,1.928291,3.5784,0,1.2964848147919583,1.1927999999999999,2.489,
SMDV,Investment Trusts Or Mutual Funds,Miscellaneous,13219.000000,19.553488,1.685306,2.9685,0,1.4834101344206927,0,1.483,
APLS,Pharmaceuticals: Major,Health Technology,3776882.000000,237.529002,14.0083,0.0,0,0,0,0,1.0
JBL,Industrial Machinery,Producer Manufacturing,1309521.000000,45.67385,26.8325,0.093897,0,0,0,0,10.0
DGX,Services to the Health Industry,Health Services,880126.000000,21.689445,2.96306,1.627422,0,0,0,0,10.0
DV,Packaged Software,Technology Services,1585154.000000,35.899967,1.56128,0.0,1.0306416159101206,5.764500922320147,0,6.795,12.0
FLNG,Marine Shipping,Transportation,377594.000000,22.715442,2.36297,9.548059,1.4140160688926942,2.3995226346504612,3.1826863333333333,6.996,0.0
HL,Precious Metals,Non-Energy Minerals,10984946.000000,38.015517,4.81592,0.080559,0,0,0,0,3.0
FISI,Regional Banks,Finance,89472.000000,9.002344,-17.2998,3.616898,1.6662327056153374,0,1.2056326666666666,2.872,
NWAX,Financial Conglomerates,Finance,158.000000,1051.041667,1.44985,0.0,0,1.7243163085836466,0,1.724,
FET,Oilfield Services/Equipment,Industrial Services,79999.000000,-71.62,2.41686,0.0,0,1.0344000066201602,0,1.034,
AR,Oil & Gas Production,Energy Minerals,3444091.000000,18.803545,1.56036,0.0,0,1.6021943654028559,0,1.602,18.0
VIRT,Investment Banks/Brokers,Finance,1119852.000000,9.284921,2.55681,2.015113,1.6155226307256678,0,0,1.616,3.0
BCO,Miscellaneous Commercial Services,Commercial Services,279940.000000,22.729207,15.8066,0.955056,0,0,0,0,
FVAV,Financial Conglomerates,Finance,3362.000000,,,0.0,0,0,0,0,
HAL,Oilfield Services/Equipment,Industrial Services,11316352.000000,22.017996,3.1084,1.694493,0,0,0,0,20.0
AMKBY,Marine Shipping,Transportation,161130.000000,12.821655,0.607489,1.727176,2.505136817360941,9.333502335021706,0,11.839,1.0
TPC,Engineering & Construction,Industrial Services,298169.000000,58.10093,3.79052,0.137143,0,0,0,0,
HLX,Oilfield Services/Equipment,Industrial Services,2390151.000000,102.371134,0.939489,0.0,0,2.6610210444188276,0,2.661,4.0
EME,Engineering & Construction,Industrial Services,401830.000000,31.405111,10.7294,0.129882,0,0,0,0,6.0
HLAL,Investment Trusts Or Mutual Funds,Miscellaneous,62021.000000,31.661558,6.923697,0.877,0,0,0,0,
TAN,Investment Trusts Or Mutual Funds,Miscellaneous,1507081.000000,104.543945,1.922211,0.5139,0,1.3005856276964392,0,1.301,
MYN,Investment Trusts/Mutual Funds,Miscellaneous,177473.000000,62.5,0.916038,6.174874,0,2.72914442413961,2.0582913333333335,4.787,
FAST,Wholesale Distributors,Distribution Services,5626104.000000,40.088535,13.0296,1.987633,0,0,0,0,6.0
TEVA,Pharmaceuticals: Generic,Health Technology,8959651.000000,25.581015,4.54483,0.0,3.1273192248235655,1.1441572072002693,0,4.271,12.0
RYTM,Pharmaceuticals: Major,Health Technology,330729.000000,-27.41,41.1729,0.0,0,0,0,0,15.0
DD,Chemicals: Major Diversified,Process Industries,2441153.000000,-25.03,1.37261,2.612979,0,1.8213476515543379,0,1.821,15.0
BAC,Major Banks,Finance,21099621.000000,13.048868,1.36121,2.090063,1.1495250009426103,1.8366012591738232,0,2.986,22.0
NBIX,Biotechnology,Health Technology,721829.000000,27.421669,3.93987,0.0,2.075366018020274,1.2132380002385865,0,3.289,26.0
KD,Data Processing Services,Technology Services,3549125.000000,12.955195,2.57231,0.0,1.3577564830170445,1.279006029599854,0,2.637,2.0
BKFI,Investment Trusts Or Mutual Funds,Miscellaneous,41629.000000,,,0.0,0,0,0,0,
GLPI,Real Estate Investment Trusts,Finance,2566151.000000,14.976396,2.88852,6.600381,1.0015760801196765,0,2.2001269999999997,3.202,15.0
THG,Property/Casualty Insurance,Finance,191703.000000,9.872897,1.77619,2.064732,1.519310897297926,1.4075070797606113,0,2.927,5.0
ACN,Information Technology Services,Technology Services,4412511.000000,14.496826,3.48626,3.51472,1.213369050577002,0,1.1715733333333334,2.385,21.0
SPGI,Financial Publishing/Services,Commercial Services,2488450.000000,29.835815,4.29818,0.880564,0,0,0,0,26.0
FEX,Investment Trusts Or Mutual Funds,Miscellaneous,9551.000000,20.75398,2.922995,1.5695,0,0,0,0,
CRAN,Financial Conglomerates,Finance,70.000000,,1.41022,0.0,0,1.7727730425040065,0,1.773,
TBCH,Electronics/Appliances,Consumer Durables,128978.000000,14.486346,1.6633,0.0,0,2.765586484699092,0,2.766,5.0
MNDO,Packaged Software,Technology Services,15034.000000,8.478605,0.945764,20.560748,4.363925433488174,9.51611607123976,6.853582666666667,20.734,
APXT,Financial Conglomerates,Finance,179.000000,227.676538,1.37429,0.0,0,1.8191211461918517,0,1.819,
FFIV,Packaged Software,Technology Services,1648358.000000,24.646103,4.78664,0.0,1.5012515366019528,1.880233316063042,0,3.381,4.0
LMT,Aerospace & Defense,Electronic Technology,1449310.000000,24.86137,15.7659,2.629785,1.157216999706774,0,0,1.157,9.0
HELE,Home Furnishings,Consumer Durables,845707.000000,-0.6,0.676245,0.0,0,6.802268408638881,0,6.802,
VSEC,Engineering & Construction,Industrial Services,338868.000000,152.620865,2.9262,0.222296,0,0,0,0,8.0
ASPN,Industrial Specialties,Process Industries,1250045.000000,-0.77,1.27833,0.0,0,1.955676546744581,0,1.956,4.0
INDV,Pharmaceuticals: Major,Health Technology,1735172.000000,20.913081,-43.7628,0.0,3.8253569619894843,0,0,3.825,7.0
GBFH,Regional Banks,Finance,82535.000000,19.861592,2.49076,0.0,0,1.0037097110921969,0,1.004,
KEY,Major Banks,Finance,8325780.000000,13.454099,1.3623,3.742583,1.1149018600205038,1.8351317624605445,1.2475276666666668,4.198,11.0
CUT,Investment Trusts Or Mutual Funds,Miscellaneous,1868.000000,20.968338,1.159513,3.5505,0,2.156077594645338,1.1835,3.34,
MPT,Real Estate Investment Trusts,Finance,3711081.000000,-11.09,0.664898,6.62768,0,3.7599752142433878,2.2092266666666664,5.969,3.0
ADMA,Biotechnology,Health Technology,3742369.000000,18.216667,5.44702,0.0,3.1240621569247544,0,0,3.124,
TXT,Aerospace & Defense,Electronic Technology,887524.000000,17.317441,1.95847,0.090416,1.6613309091106476,2.5938615347694887,0,4.255,6.0
ETSY,Internet Retail,Retail Trade,5149676.000000,46.683875,-5.7533,0.0,0,0,0,0,11.0
CHD,Household/Personal Care,Consumer Non-Durables,1792936.000000,31.6313,5.63871,1.25,0,0,0,0,10.0
ASB,Major Banks,Finance,1635907.000000,9.761185,0.967055,3.347578,1.5366986692701758,2.5851683720160694,1.1158593333333333,5.238,5.0
HWC,Regional Banks,Finance,710683.000000,13.907966,1.242,2.735068,1.0785185986218258,2.0128824476650564,0,3.091,8.0
WERN,Trucking,Transportation,1032727.000000,-137.16,1.49971,1.640305,0,3.7807309413153205,0,3.781,2.0
FCNCA,Regional Banks,Finance,63683.000000,11.350143,1.13737,0.410432,1.3215692524754976,2.1980534039055013,0,3.52,5.0
TGS,Gas Distributors,Utilities,218164.000000,13.557585,2.12606,3.049208,1.1063917356962911,1.1758840296134634,1.0164026666666668,3.299,
SATS,Specialty Telecommunications,Communications,3309869.000000,-2.42,6.09282,0.0,0,0,0,0,3.0
STM,Semiconductors,Electronic Technology,10051689.000000,326.404132,2.52879,0.605222,0,5.524381225803646,0,5.524,17.0
FONR,Miscellaneous Commercial Services,Commercial Services,73374.000000,16.752532,0.668828,0.0,0,3.7378817872457493,0,3.738,
TTE,Integrated Oil,Energy Minerals,1502574.000000,14.814197,1.65524,4.234899,1.0125422255421608,1.5103549938377516,1.4116330000000001,3.935,5.0
PSL,Investment Trusts Or Mutual Funds,Miscellaneous,2470.000000,21.778143,3.702385,1.1793,0,0,0,0,
MAURY,Finance/Rental/Leasing,Finance,648.000000,17.331263,2.2102,3.755246,0,1.131119355714415,1.2517486666666666,2.383,6.0
SVVC,Investment Managers,Finance,6000.000000,-0.1,-0.572,0.0,0,0,0,0,
BTZ,Investment Trusts/Mutual Funds,Miscellaneous,156316.000000,9.489051,0.915799,9.680769,1.5807692465769232,2.7298566606864605,3.2269229999999998,7.538,
ENIC,Electric Utilities,Utilities,537074.000000,11.600928,1.20179,4.025467,1.2930000082752,2.080230323101374,1.3418223333333332,4.715,4.0
AZN,Pharmaceuticals: Major,Health Technology,2834589.000000,28.424388,5.97495,1.677311,2.8144845194204358,0,0,2.814,25.0
CMRE,Marine Shipping,Transportation,377450.000000,5.861985,0.968744,2.74463,5.479372601601676,5.852939476270304,0,11.332,
AIG,Multi-Line Insurance,Finance,9208425.000000,13.656461,0.969772,2.428167,1.0983811984671579,2.577925533011883,0,3.676,10.0
HPQ,Information Technology Services,Technology Services,12364583.000000,7.462799,-23.6599,5.965587,2.3570244890690475,0,1.988529,4.346,5.0
W,Specialty Stores,Retail Trade,3053946.000000,-31.22,-3.55,0.0,0,0,0,0,20.0
CDW,Information Technology Services,Technology Services,697312.000000,16.485844,6.60928,1.885658,1.0669760068092358,0,0,1.067,8.0
VSMV,Investment Trusts Or Mutual Funds,Miscellaneous,3284.000000,18.81198,4.884924,1.682,0,0,0,0,
VT,Investment Trusts Or Mutual Funds,Miscellaneous,1846893.000000,22.093557,3.053251,1.6551,0,0,0,0,
EG,Property/Casualty Insurance,Finance,205686.000000,9.084826,0.904292,2.328831,1.6511048202794418,2.7645937374210985,0,4.416,6.0
HP,Contract Drilling,Industrial Services,902777.000000,-12.14,1.48297,2.586653,0,1.6858061862343812,0,1.686,7.0
OTIS,Engineering & Construction,Industrial Services,3836356.000000,20.539194,-5.2613,2.168301,0,0,0,0,8.0
CERS,Medical Specialties,Health Technology,629291.000000,-23.97,5.92371,0.0,0,0,0,0,
VUG,Investment Trusts Or Mutual Funds,Miscellaneous,11673641.000000,41.9288,13.5306,0.418,0,0,0,0,
DDI,Packaged Software,Technology Services,1372202.000000,4.412541,0.46366,0.0,8.385191208421633,19.410775136953802,0,27.796,6.0
RIV,Investment Trusts/Mutual Funds,Miscellaneous,49627.000000,6.229947,0.929084,13.098615,2.407725137950612,2.690822358365874,4.366205,9.465,
HCC,Coal,Energy Minerals,602505.000000,80.721669,2.14735,0.36584,0,1.1642256735045522,0,1.164,5.0
WOR,Industrial Machinery,Producer Manufacturing,79068.000000,24.849646,2.74054,1.32664,0,0,0,0,
BZLFY,Wholesale Distributors,Distribution Services,54669.000000,17.704355,2.82461,2.749443,0,0,0,0,6.0
BJUN,Investment Trusts Or Mutual Funds,Miscellaneous,362.000000,,,0.0,0,0,0,0,
OGN,Pharmaceuticals: Major,Health Technology,36725587.000000,18.351694,4.55553,0.607903,4.35927059376644,1.141469818001418,0,5.501,0.0
RELX,Miscellaneous Commercial Services,Commercial Services,2000756.000000,24.528175,20.8006,2.380967,0,0,0,0,
FOXA,Broadcasting,Consumer Services,1886236.000000,15.368695,2.48507,0.876918,3.496718491713187,0,0,3.497,8.0
AMRX,Pharmaceuticals: Major,Health Technology,1065644.000000,33.636607,-55.8543,0.0,2.378361170613909,0,0,2.378,
EDIT,Biotechnology,Health Technology,1266027.000000,-1.53,10.3647,0.0,0,0,0,0,7.0
AMRC,Engineering & Construction,Industrial Services,305531.000000,33.67113,1.36589,0.0,0,1.8303084435789119,0,1.83,8.0
FEIM,Telecommunications Equipment,Electronic Technology,112511.000000,66.575798,8.1779,0.0,0,0,0,0,
CDL,Investment Trusts Or Mutual Funds,Miscellaneous,6079.000000,16.674429,2.283632,3.5192,0,1.0947473148037863,1.1730666666666667,2.268,
CET,Investment Trusts/Mutual Funds,Miscellaneous,22543.000000,5.813115,0.879102,5.076142,2.580372141270214,2.843811070842746,1.6920473333333332,7.116,
SSUMY,Wholesale Distributors,Distribution Services,128339.000000,11.608818,1.47388,2.333087,1.2921212133741782,1.6962032187152278,0,2.988,12.0
XYZ,Miscellaneous Commercial Services,Commercial Services,4420247.000000,33.899272,1.93279,0.0,0,1.293466957093114,0,1.293,37.0
NGL,Oil & Gas Pipelines,Industrial Services,245874.000000,374.160207,-9.2322,0.0,0,0,0,0,
XCEM,Investment Trusts Or Mutual Funds,Miscellaneous,148531.000000,18.677948,2.791432,1.927,0,0,0,0,
MEDP,Miscellaneous Commercial Services,Commercial Services,781442.000000,26.507593,20.0645,0.0,0,0,0,0,4.0
TFIN,Savings Banks,Finance,297005.000000,57.498319,1.79786,0.0,0,1.3905420889279476,0,1.391,
SFM,Food Retail,Retail Trade,2045907.000000,13.499199,4.89655,0.0,1.6297263267250153,0,0,1.63,9.0
SDHC,Homebuilding,Consumer Durables,41303.000000,11.854915,1.43072,0.0,1.0375443434221165,3.215164392753299,0,4.253,0.0
BWA,Trucks/Construction/Farm Machinery,Producer Manufacturing,1359096.000000,43.273438,2.10748,1.119336,0,1.1862508778256498,0,1.186,11.0
BAX,Medical Specialties,Health Technology,9487018.000000,-11.01,1.55149,1.946998,0,3.300053496960986,0,3.3,3.0
AGRO,Agricultural Commodities/Milling,Process Industries,859594.000000,-380.47,1.12401,2.680843,0,2.224179500182383,0,2.224,
RVI,Investment Trusts/Mutual Funds,Miscellaneous,837553.000000,,3.33721,0.0,0,0,0,0,
MELI,Internet Retail,Retail Trade,315249.000000,46.693374,13.8184,0.0,0,0,0,0,25.0
